id,organization_id,owner_service,owner_type,owner_id,object_key,original_file_name,content_type,size_bytes,checksum_sha256,width_pixels,height_pixels,processing_status,uploaded_at_utc,processed_at_utc,deleted_at_utc,created_by,updated_at_utc,concurrency_version
63614fd1-7b58-5f10-a9ce-c266acb902f9,c7de6003-b197-5d17-846d-5bb46c89f44e,Catalog,product,6b2e6e38-e901-5b5e-a858-3898ad13b4ce,sample/catalog/orchard-coffee.jpg-r26,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
0a8733c7-f767-5275-905a-495a64bf7b4c,f84533cf-dd3c-516f-938c-a0dd6258b7e1,Catalog,product,29b1b607-eed3-5271-ba48-5d3bf61710f7,sample/catalog/harbour-burger.jpg-r27,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
3859779c-c509-5384-b36d-5943f1810547,f84533cf-dd3c-516f-938c-a0dd6258b7e1,Catalog,product,62e8ae38-8d73-537e-b0e3-4e9a8eee1437,sample/catalog/orchard-coffee.jpg-r27,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
10ddf06b-89ac-51e9-b1b7-892e0201026c,0f211d27-56e6-509e-83af-fe7b0bde4cc7,Catalog,product,734bbda8-9920-518d-aa5b-dd0f3dfd2801,sample/catalog/harbour-burger.jpg-r28,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
1e1b193c-e29d-5b30-b6f1-dec5d42a33fe,0f211d27-56e6-509e-83af-fe7b0bde4cc7,Catalog,product,90121540-217a-5d85-adf4-2caf1c3a8f69,sample/catalog/orchard-coffee.jpg-r28,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
50cc4798-16de-54b5-9104-94f3256cdc66,6621d572-7d70-5d77-a4cc-65108c371e87,Catalog,product,a4095253-99e5-50ae-94cc-bf83af90f8df,sample/catalog/harbour-burger.jpg-r29,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
7b36b510-5856-55eb-bda7-b097a3e173f2,6621d572-7d70-5d77-a4cc-65108c371e87,Catalog,product,b188f432-8ff0-5061-a658-9da9d0ff1ee9,sample/catalog/orchard-coffee.jpg-r29,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
b3688db4-6001-5b90-9b21-4755fe4b05d4,d1bf0642-0870-54da-a2f1-fdd9990ad753,Catalog,product,40fef47f-73d0-519f-9aea-e24aab4fe228,sample/catalog/harbour-burger.jpg-r30,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
83c71aaa-1c8e-564d-b787-5307f326efe3,d1bf0642-0870-54da-a2f1-fdd9990ad753,Catalog,product,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,sample/catalog/orchard-coffee.jpg-r30,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
3599f04b-e638-5437-b189-ecd46e742e00,3e345325-9aae-535f-b440-65b46e2ea14b,Catalog,product,47056644-f38e-5e78-bb8d-350cfb62cc39,sample/catalog/harbour-burger.jpg-r31,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
af882255-261c-5dd6-8b38-1067bf3c55e9,3e345325-9aae-535f-b440-65b46e2ea14b,Catalog,product,806f66f0-163e-5f07-ba14-1e88ccd77b82,sample/catalog/orchard-coffee.jpg-r31,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
5166d2bf-edb5-5941-a23b-e0878d822147,96f5787a-aaff-5c4d-9e75-978ff4eeee76,Catalog,product,dfd0c90e-2089-5dee-b2f2-2b6c89bd5cc5,sample/catalog/harbour-burger.jpg-r32,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
128341f2-2a77-597a-90b3-fcdff91a779f,96f5787a-aaff-5c4d-9e75-978ff4eeee76,Catalog,product,434b4203-88fc-59c9-a1c5-56193208c65b,sample/catalog/orchard-coffee.jpg-r32,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
46f38aed-3c2e-5884-8868-19290d1c076b,afce03d6-6288-5d8d-84b2-8f57813ab3b1,Catalog,product,b4c628c0-17a5-5dc2-bcf4-f843831b6c5f,sample/catalog/harbour-burger.jpg-r33,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
4e8319e6-6e79-520e-85e9-7ad001c0ada9,afce03d6-6288-5d8d-84b2-8f57813ab3b1,Catalog,product,ef1c55b2-e5c6-5318-b276-663f2cc35571,sample/catalog/orchard-coffee.jpg-r33,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
56cf2c8e-31fd-57a4-9528-9c3443533029,585694d1-a212-5e38-8274-d89cdb637fe0,Catalog,product,27cc60c2-e537-5889-96a9-17e05f8bec65,sample/catalog/harbour-burger.jpg-r34,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
7dded456-5e7d-541f-a211-4b344d7b4546,585694d1-a212-5e38-8274-d89cdb637fe0,Catalog,product,8c65df1f-87c4-51aa-acc5-53facd835726,sample/catalog/orchard-coffee.jpg-r34,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
d99d33cf-b732-534e-8919-277ff7416d58,3e29ba1e-9f08-5dd5-bd2a-220f8cf18435,Catalog,product,76498357-6804-57a3-8c17-8c522756301c,sample/catalog/harbour-burger.jpg-r35,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
6f5a39e4-bea7-5da8-ab11-fe574fc3ce33,3e29ba1e-9f08-5dd5-bd2a-220f8cf18435,Catalog,product,33ba8623-4c46-54a4-bfdb-862088f742fe,sample/catalog/orchard-coffee.jpg-r35,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
079f4e8e-7834-563a-acf2-de1b7263422e,af20598b-dfbf-5a27-bf68-310101b54fb3,Catalog,product,5650e9af-d2d2-5697-b457-37eb6fa6d321,sample/catalog/harbour-burger.jpg-r36,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
dc50c9a2-aaf1-50b2-ad72-9e217d57f35c,af20598b-dfbf-5a27-bf68-310101b54fb3,Catalog,product,b525e4f2-42d0-52fc-9944-4b58afdecf01,sample/catalog/orchard-coffee.jpg-r36,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
d44ed34a-cdc3-50ff-9cab-b8494e3859b8,5514ddd4-541e-5e12-a182-b3a109bdfcc0,Catalog,product,70ce7359-e368-574f-a4f7-104aac3f00f8,sample/catalog/harbour-burger.jpg-r37,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
e618051c-5fd7-57a2-a3ee-b2037ff0c3d4,5514ddd4-541e-5e12-a182-b3a109bdfcc0,Catalog,product,4d1d753a-5877-5127-b592-8192c5ec1db3,sample/catalog/orchard-coffee.jpg-r37,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
caf19166-99a5-5960-ba5a-0083c6d3c90b,552c1125-1c2b-5e56-81f1-0a616c10910d,Catalog,product,cee6fdb2-c59d-5164-b502-b042a7b0e11c,sample/catalog/harbour-burger.jpg-r38,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
f7e766af-a117-5918-a366-a0da7b4b0482,552c1125-1c2b-5e56-81f1-0a616c10910d,Catalog,product,b4836908-c461-5767-84f7-e7265cc86124,sample/catalog/orchard-coffee.jpg-r38,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
51302313-1141-5ba1-ba7a-469d05212c50,a254d701-6be3-5303-b2d3-1b145a64103a,Catalog,product,e3bd849d-cf2e-5061-857b-4ea0e911f18f,sample/catalog/harbour-burger.jpg-r39,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
23e19573-4549-5926-bbae-14c10593fd61,a254d701-6be3-5303-b2d3-1b145a64103a,Catalog,product,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,sample/catalog/orchard-coffee.jpg-r39,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
9efa0e94-2bb2-57a7-8519-7f369bd4f7f4,15fa84d5-ef6a-516e-85d0-68e450395653,Catalog,product,87514a74-125a-59c6-b2bc-a72c5a10ec02,sample/catalog/harbour-burger.jpg-r40,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
6db65887-c170-5638-85db-deb4e97b4f5a,15fa84d5-ef6a-516e-85d0-68e450395653,Catalog,product,59e7a5ac-be92-52dd-9dd4-c10faefa334a,sample/catalog/orchard-coffee.jpg-r40,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
ef0296a3-9097-575c-8a7c-8a55eeee757b,3d2f9688-83c1-506d-90d2-0ce27e8ea4d3,Catalog,product,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,sample/catalog/harbour-burger.jpg-r41,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
d7807890-0cef-5669-a370-f90279f20fd3,3d2f9688-83c1-506d-90d2-0ce27e8ea4d3,Catalog,product,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,sample/catalog/orchard-coffee.jpg-r41,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
2d3d4b30-2004-5a36-83f0-e194dc029b22,b81eced5-5092-5efc-95ab-f943423cfedb,Catalog,product,af34a331-0e03-57a7-a280-69d86d2b10e9,sample/catalog/harbour-burger.jpg-r42,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
fe13e376-cdb9-5ada-a812-c2a5766c39a2,b81eced5-5092-5efc-95ab-f943423cfedb,Catalog,product,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,sample/catalog/orchard-coffee.jpg-r42,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
f9d5097a-7f52-575a-9c13-0049d5d510d6,ca14f87b-f929-5e05-971d-7c8f74defdf8,Catalog,product,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,sample/catalog/harbour-burger.jpg-r43,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
5100176e-0f5b-5f5d-b47f-97957e7a10f2,ca14f87b-f929-5e05-971d-7c8f74defdf8,Catalog,product,39b51865-6a70-56c5-9b1b-00453ba200ff,sample/catalog/orchard-coffee.jpg-r43,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
d43d1ec0-12c2-5ab7-b17c-789d71269a46,9e2380ac-7d0e-5e59-b944-3c538376aabf,Catalog,product,ed8983e2-f018-523f-b2a2-d0b33511f8f8,sample/catalog/harbour-burger.jpg-r44,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
7e255c1e-af15-572f-bec6-85f8512de53f,9e2380ac-7d0e-5e59-b944-3c538376aabf,Catalog,product,c57af612-082c-55cb-b087-3e53a7a022e9,sample/catalog/orchard-coffee.jpg-r44,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
22e70d8b-2f2e-5615-aa73-dddaaded18fc,df1bacca-de81-5ee5-946e-f7ed9e186f0f,Catalog,product,3623c0f6-ce36-5bb1-8d49-a4727e95924e,sample/catalog/harbour-burger.jpg-r45,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
0bf00f0d-050c-5fcd-b837-dba4e9658837,df1bacca-de81-5ee5-946e-f7ed9e186f0f,Catalog,product,64e321c8-3b0c-53b4-a830-d43783ccb350,sample/catalog/orchard-coffee.jpg-r45,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
7d258d98-800b-5b9d-a10c-01de184935a6,223317dc-d207-51c0-a8d2-246fae8ca7ca,Catalog,product,f04fb7b1-6215-5fde-8b77-57dc1dea8065,sample/catalog/harbour-burger.jpg-r46,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
54031262-a7c4-59ad-99aa-bdcf640b66e9,223317dc-d207-51c0-a8d2-246fae8ca7ca,Catalog,product,21308fc2-d3a5-53f2-8f1f-3e61596e2257,sample/catalog/orchard-coffee.jpg-r46,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
84c9f7a0-31bd-54e9-9609-fb88679e8396,a1a9021d-bcc4-50b5-b991-518bc3f617c7,Catalog,product,86d7e974-a1ca-57aa-a956-17d968f431d4,sample/catalog/harbour-burger.jpg-r47,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
2b1e429e-48bc-54cb-8056-cfb26b675a24,a1a9021d-bcc4-50b5-b991-518bc3f617c7,Catalog,product,616b8fa6-e2a4-575c-9398-eba6da664681,sample/catalog/orchard-coffee.jpg-r47,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
00a69ab3-00e1-5e6c-817a-aa6c2a5762d6,b378ce5e-dab4-55e6-8a40-1528ea43c11a,Catalog,product,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,sample/catalog/harbour-burger.jpg-r48,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
1eb774b3-4925-5473-a0f4-b402f462ca55,b378ce5e-dab4-55e6-8a40-1528ea43c11a,Catalog,product,66804ef2-b002-5ab4-88a6-51ebc39fbada,sample/catalog/orchard-coffee.jpg-r48,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
ad175d9c-dfce-5b64-8a23-ec802a7510d4,5f08f12f-f5e0-589b-ac15-120e113673c0,Catalog,product,2675fd4c-3064-530c-8e7c-4a72a458deec,sample/catalog/harbour-burger.jpg-r49,harbour-burger.jpg,image/jpeg,1024,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
1c926fc6-5878-5d33-96ed-c03e0e16b86b,5f08f12f-f5e0-589b-ac15-120e113673c0,Catalog,product,97722d3f-46a1-592d-8384-79df20cf7711,sample/catalog/orchard-coffee.jpg-r49,orchard-coffee.jpg,image/jpeg,1024,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,800,600,ready,2026-01-01T00:00:00Z,2026-01-01T00:01:00Z,\N,sample-data,2026-01-01T00:01:00Z,1
