id,restaurant_id,tax_classification_id,sku,name,description,base_unit,attributes,status,created_at_utc,created_by,updated_at_utc,updated_by,concurrency_version
59e7a5ac-be92-52dd-9dd4-c10faefa334a,fadf79e7-84bd-54aa-8fce-71315980e940,25fcea28-96c0-524c-88f4-547100dac18d,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,a3bed95f-b4d1-5aea-963e-723a3b5343d7,3d7b4dbe-d90f-5e10-bd49-ec26f41ce2b7,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
600d11ab-c4cd-50d0-9e71-6c0cb3d95882,a3bed95f-b4d1-5aea-963e-723a3b5343d7,3d7b4dbe-d90f-5e10-bd49-ec26f41ce2b7,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
af34a331-0e03-57a7-a280-69d86d2b10e9,dfc9650b-5da6-5083-b918-0069b7f18a39,c7776fb9-5fe7-5386-b6b3-11a526d3b174,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,dfc9650b-5da6-5083-b918-0069b7f18a39,c7776fb9-5fe7-5386-b6b3-11a526d3b174,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4437e16a-d3bb-5f8c-b405-25d9c2d7f213,e40302ce-cd87-5926-898b-7077c873c69c,61aa7501-132b-5cc1-8fbf-93669d4fcea5,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
39b51865-6a70-56c5-9b1b-00453ba200ff,e40302ce-cd87-5926-898b-7077c873c69c,61aa7501-132b-5cc1-8fbf-93669d4fcea5,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ed8983e2-f018-523f-b2a2-d0b33511f8f8,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,ddd530ac-954b-5950-8d69-fca6dfc12e94,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
c57af612-082c-55cb-b087-3e53a7a022e9,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,ddd530ac-954b-5950-8d69-fca6dfc12e94,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
3623c0f6-ce36-5bb1-8d49-a4727e95924e,80267d1d-6166-5d66-a39a-2fe7d3ec9558,c33d1448-8f5b-56dd-a5cc-6a4f3e503fb7,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
64e321c8-3b0c-53b4-a830-d43783ccb350,80267d1d-6166-5d66-a39a-2fe7d3ec9558,c33d1448-8f5b-56dd-a5cc-6a4f3e503fb7,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f04fb7b1-6215-5fde-8b77-57dc1dea8065,7e941da0-444e-555b-8c14-37022c2450f6,ee473019-1b1f-5c61-9ac7-93017ab3a7c1,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
21308fc2-d3a5-53f2-8f1f-3e61596e2257,7e941da0-444e-555b-8c14-37022c2450f6,ee473019-1b1f-5c61-9ac7-93017ab3a7c1,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
86d7e974-a1ca-57aa-a956-17d968f431d4,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,069561a6-b41a-5a8d-be0d-66aaf97d8767,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
616b8fa6-e2a4-575c-9398-eba6da664681,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,069561a6-b41a-5a8d-be0d-66aaf97d8767,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,c824a05f-57b4-564d-8182-a0acb1779be0,05c27396-835b-5ec5-a5dc-319fad416ced,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
66804ef2-b002-5ab4-88a6-51ebc39fbada,c824a05f-57b4-564d-8182-a0acb1779be0,05c27396-835b-5ec5-a5dc-319fad416ced,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2675fd4c-3064-530c-8e7c-4a72a458deec,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,f72f0649-babe-5737-9d3c-c474bcbbbd83,DEMO-BURGER,Harbour Burger,Fictional grilled burger,each,"{""spiceLevel"":""mild""}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
97722d3f-46a1-592d-8384-79df20cf7711,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,f72f0649-babe-5737-9d3c-c474bcbbbd83,DEMO-COFFEE,Orchard Coffee,Fictional house coffee,cup,"{""containsCaffeine"":true}",active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
