id,restaurant_id,price_list_id,modifier_group_id,modifier_option_id,amount,effective_from_utc,effective_to_utc,created_at_utc,created_by
2a6ee7df-2f09-5e33-8d98-31d81ea7dd4b,44c58e92-2d0f-5de4-949a-53cca4b7c650,e4ed2d55-fd0c-5719-8a9f-b653bb165e46,82d399b7-62f0-5d2d-ac7d-683ac527a0c5,2d7de79e-c239-5494-af88-d9d270a3d67f,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e7eff3ec-dd3f-5eec-a425-f814fece4765,44c58e92-2d0f-5de4-949a-53cca4b7c650,e4ed2d55-fd0c-5719-8a9f-b653bb165e46,82d399b7-62f0-5d2d-ac7d-683ac527a0c5,19dd234c-039a-5e85-8d7f-c4d39bdc1e2c,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
faeac78e-1918-5801-8675-1602a699961c,fadf79e7-84bd-54aa-8fce-71315980e940,83e423f2-fee4-5ce1-b092-d7c5939cbbea,243775cb-287d-5374-b660-1593b88e1da7,4b40f927-9418-5a29-ab43-45b991092a0e,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
74afa18a-8fdb-5dbd-bccc-adaa6ceedf10,fadf79e7-84bd-54aa-8fce-71315980e940,83e423f2-fee4-5ce1-b092-d7c5939cbbea,243775cb-287d-5374-b660-1593b88e1da7,536953e0-3bb3-5c28-9d67-4ac181b40699,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
b1373a57-1212-580a-ab68-16ceb731c0e3,a3bed95f-b4d1-5aea-963e-723a3b5343d7,c5825e74-6ba6-5910-8513-68a7320e3e06,4cfbc9f3-d9c0-5672-88f9-356ab397787e,c0e96da1-88f8-55d1-98a1-5d833160f25b,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
8e48ac13-ff5b-5e24-a04f-f76d7ae46750,a3bed95f-b4d1-5aea-963e-723a3b5343d7,c5825e74-6ba6-5910-8513-68a7320e3e06,4cfbc9f3-d9c0-5672-88f9-356ab397787e,6f540901-0538-596f-a641-92932b32b515,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
cacf16b9-9e74-57d4-8745-35992c90b7b5,dfc9650b-5da6-5083-b918-0069b7f18a39,ca19bfd0-4f7f-5fd8-ba27-28e8cb906e61,1eaa8038-6922-558b-a480-3cc996987b04,f3d7dd0a-f22b-526b-94cb-6857461844a8,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
0e5db917-6d84-55c5-ac1b-104047443547,dfc9650b-5da6-5083-b918-0069b7f18a39,ca19bfd0-4f7f-5fd8-ba27-28e8cb906e61,1eaa8038-6922-558b-a480-3cc996987b04,c5cbcc8d-5644-5ff1-97cd-ed3e38eb670c,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3d57466a-b5f9-5091-90bb-ca768c883a20,e40302ce-cd87-5926-898b-7077c873c69c,e2060456-abcc-5069-8229-2cbe2a4b1f11,bb7412f0-3311-5b90-9b52-7a533b3751a5,35e4110a-9aab-5e6c-828b-8f32562fdd63,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f04bd7ea-2eae-5b45-b451-9fea3f5bec10,e40302ce-cd87-5926-898b-7077c873c69c,e2060456-abcc-5069-8229-2cbe2a4b1f11,bb7412f0-3311-5b90-9b52-7a533b3751a5,71693e7f-e60d-5a84-8b85-4945ce739f26,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
bf51dd8e-1ff4-58f1-a168-a28d6b639d97,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,3545cc58-06bb-57d3-926a-c7a50c96eaf6,5c0bcb87-fd81-5dff-b294-9b9de8a690b1,a117a8c1-08b1-5467-aa09-544d65711c58,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
5612d38d-1b70-58f7-904f-222a22a19967,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,3545cc58-06bb-57d3-926a-c7a50c96eaf6,5c0bcb87-fd81-5dff-b294-9b9de8a690b1,7a4c4f4f-1e22-5fbe-b65b-1837a86f108b,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
c5855ec9-61fa-586b-bcdf-427a57978298,80267d1d-6166-5d66-a39a-2fe7d3ec9558,61ed21ac-3ad0-56e3-9ce8-2c695fb2b21c,012bcfa3-c91a-52f2-94de-8d7734e61abb,c97e6101-3883-515a-bb04-7ddab24af487,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
6161cf98-2ea0-5cb0-956f-c56d4e2832ff,80267d1d-6166-5d66-a39a-2fe7d3ec9558,61ed21ac-3ad0-56e3-9ce8-2c695fb2b21c,012bcfa3-c91a-52f2-94de-8d7734e61abb,748d3746-4e6f-5c1d-9352-420cc0b92ef3,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
1d804f18-df00-528f-8cd1-2910d2190d42,7e941da0-444e-555b-8c14-37022c2450f6,582f6b36-cee6-5483-9baa-5a1ce42928cd,d2bf0ef3-438c-51e2-ad27-51a72f9d0669,5eb3eb09-1084-5fa6-b09b-9fd537287775,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e2c292e3-5e05-5d3b-83b8-7f80c87482eb,7e941da0-444e-555b-8c14-37022c2450f6,582f6b36-cee6-5483-9baa-5a1ce42928cd,d2bf0ef3-438c-51e2-ad27-51a72f9d0669,8dcb2a68-cb2f-5e00-a913-320ccd7635a2,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
94f5b263-2583-5d0f-b697-694a03055df3,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,c9260cfd-900a-525e-a812-442e0238e32e,5ec42b38-5311-55c0-983f-eeee8137bcfe,454ab849-ff87-5a5a-99f3-d85500af03ea,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3191304c-2468-5730-8b06-4a4a7e149624,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,c9260cfd-900a-525e-a812-442e0238e32e,5ec42b38-5311-55c0-983f-eeee8137bcfe,d519f62e-24ca-5594-a8f6-d709616b1163,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
38b07a35-5163-55f0-88b7-8b0da0a1dadd,c824a05f-57b4-564d-8182-a0acb1779be0,d549a15d-f381-5d05-b8de-ba1e58704d0c,8121b755-64eb-5f15-b365-f8df91889438,600855ba-0f3b-5dbf-8a9c-08dc1f2207f5,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
514d8781-4fba-593a-9604-c54ed14ca716,c824a05f-57b4-564d-8182-a0acb1779be0,d549a15d-f381-5d05-b8de-ba1e58704d0c,8121b755-64eb-5f15-b365-f8df91889438,bbdbc115-6371-53da-a9d2-ddd9ae7d9b93,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f42cc2a1-67cb-5932-97a7-bdd8959d0ad7,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,9731c018-ed3e-5a9b-90da-9f49f81fea9f,64d9e502-23ac-5c17-9d3b-07c5677949ac,1376f391-8003-5aae-8085-d8a08268e2e5,1.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
db8c5a5c-1dca-56d9-be9d-457891d77e90,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,9731c018-ed3e-5a9b-90da-9f49f81fea9f,64d9e502-23ac-5c17-9d3b-07c5677949ac,83b45fa5-7d2c-5592-9fe6-2f741751d674,0.7500,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
