id,restaurant_id,menu_id,product_id,product_variant_id,display_order,status,created_at_utc,created_by,updated_at_utc,updated_by,concurrency_version
adc18513-9501-5338-b04c-2a8a9c03209b,7a5fbc73-7498-500c-b457-d15f22bb9989,19bf8afe-0a7c-5ad2-b5f5-611bf8fd37dd,734bbda8-9920-518d-aa5b-dd0f3dfd2801,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
dc484557-60fb-5d95-9db6-089d9b6fc85f,7a5fbc73-7498-500c-b457-d15f22bb9989,19bf8afe-0a7c-5ad2-b5f5-611bf8fd37dd,90121540-217a-5d85-adf4-2caf1c3a8f69,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0267017d-57b7-5002-9d8c-411a609e38d9,7a5fbc73-7498-500c-b457-d15f22bb9989,19bf8afe-0a7c-5ad2-b5f5-611bf8fd37dd,90121540-217a-5d85-adf4-2caf1c3a8f69,ce187c54-2501-5675-ab42-d9a18826fa26,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e994cde1-4089-5f2a-9631-099bd3d14282,8ca9e1ae-e628-59af-8ab4-395d06328807,fcbf5679-b479-555a-898d-08773258c746,a4095253-99e5-50ae-94cc-bf83af90f8df,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
dfa886f1-9213-572b-b832-e58207b7734b,8ca9e1ae-e628-59af-8ab4-395d06328807,fcbf5679-b479-555a-898d-08773258c746,b188f432-8ff0-5061-a658-9da9d0ff1ee9,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
9c4cde53-1cb4-543b-877b-c67bf7bd34b1,8ca9e1ae-e628-59af-8ab4-395d06328807,fcbf5679-b479-555a-898d-08773258c746,b188f432-8ff0-5061-a658-9da9d0ff1ee9,ad747ff1-163a-5552-8e87-d4ec7f0b89b6,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ddd9a6fa-d821-50dc-ad68-6216d5bdcc6f,98e2754e-6697-50e6-8bab-81a98e4aeca7,47b47f0b-25d5-57c1-9b45-c158f0a529dd,40fef47f-73d0-519f-9aea-e24aab4fe228,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2da24426-c067-5d81-a54f-988f222f5dfd,98e2754e-6697-50e6-8bab-81a98e4aeca7,47b47f0b-25d5-57c1-9b45-c158f0a529dd,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ba239088-1d0a-5515-9a64-ac9d07ee8a01,98e2754e-6697-50e6-8bab-81a98e4aeca7,47b47f0b-25d5-57c1-9b45-c158f0a529dd,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,1bdf2843-f468-5136-a745-1d88bb4572ad,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
68f8b28d-44fe-540c-9628-95ebbf3f10bf,bbf4f4ee-81c9-55b0-80af-33be79e561ee,49ee51d3-538c-59e3-920c-7d70e1bd7b8e,47056644-f38e-5e78-bb8d-350cfb62cc39,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
093006c7-cca8-5d02-8ab0-72471224a004,bbf4f4ee-81c9-55b0-80af-33be79e561ee,49ee51d3-538c-59e3-920c-7d70e1bd7b8e,806f66f0-163e-5f07-ba14-1e88ccd77b82,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
7fdafa18-b1f3-58a6-ba80-dd110b3ba98e,bbf4f4ee-81c9-55b0-80af-33be79e561ee,49ee51d3-538c-59e3-920c-7d70e1bd7b8e,806f66f0-163e-5f07-ba14-1e88ccd77b82,153ec9d7-96af-5b8b-b60b-08441454e79e,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
06e826d9-2cb7-56cf-a9ef-27ad2c936302,c1460c74-b0e2-5d90-9797-9f6b2e861e30,ba1a4cf6-cc18-5ddf-93c4-ff026872dd65,dfd0c90e-2089-5dee-b2f2-2b6c89bd5cc5,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
3ca94fc8-75e3-5a68-a4fb-50d2b8927ee7,c1460c74-b0e2-5d90-9797-9f6b2e861e30,ba1a4cf6-cc18-5ddf-93c4-ff026872dd65,434b4203-88fc-59c9-a1c5-56193208c65b,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b1d01c25-00c5-58b7-9e13-9e955320e5a0,c1460c74-b0e2-5d90-9797-9f6b2e861e30,ba1a4cf6-cc18-5ddf-93c4-ff026872dd65,434b4203-88fc-59c9-a1c5-56193208c65b,e2ad2ed5-7faa-56e5-943a-3bbec77f2249,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e7c31f0a-edf3-5dcd-86e6-621c560c8570,67af2cf8-ba63-5420-aaa1-3d4828850036,842b9098-7dc4-5c6c-9ac2-b3a2c5780843,b4c628c0-17a5-5dc2-bcf4-f843831b6c5f,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5c430fd8-193e-5bba-a9eb-a33cb897a2be,67af2cf8-ba63-5420-aaa1-3d4828850036,842b9098-7dc4-5c6c-9ac2-b3a2c5780843,ef1c55b2-e5c6-5318-b276-663f2cc35571,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
758b29e6-b2dc-543f-b14e-1f215a32566c,67af2cf8-ba63-5420-aaa1-3d4828850036,842b9098-7dc4-5c6c-9ac2-b3a2c5780843,ef1c55b2-e5c6-5318-b276-663f2cc35571,63064ec5-7922-5800-a68b-c6f929022812,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ba3686f8-8be7-565c-ba73-1b1b4c80d979,517ff701-319d-502a-b5b9-e1c36a3cde3c,b618fcba-5e17-5e8d-a55a-c876ba46cd30,27cc60c2-e537-5889-96a9-17e05f8bec65,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
c6ae8273-2eb7-5174-9777-124af3e56850,517ff701-319d-502a-b5b9-e1c36a3cde3c,b618fcba-5e17-5e8d-a55a-c876ba46cd30,8c65df1f-87c4-51aa-acc5-53facd835726,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0daff6c3-650d-54a0-abbd-52eff5109bae,517ff701-319d-502a-b5b9-e1c36a3cde3c,b618fcba-5e17-5e8d-a55a-c876ba46cd30,8c65df1f-87c4-51aa-acc5-53facd835726,0d8d9e0d-3392-57d2-a52e-ac0b07a18484,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b9c12459-b323-54b8-96ff-f59b96289717,b3efb6f0-9635-58cf-b533-6394b23e857d,bf093c1a-4445-5bd4-b6a7-cf6766f61ca6,76498357-6804-57a3-8c17-8c522756301c,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
13cf237d-0f72-5a6e-9902-f091f91c7e18,b3efb6f0-9635-58cf-b533-6394b23e857d,bf093c1a-4445-5bd4-b6a7-cf6766f61ca6,33ba8623-4c46-54a4-bfdb-862088f742fe,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
9b770381-c937-581b-bec7-1fd64e74ffdf,b3efb6f0-9635-58cf-b533-6394b23e857d,bf093c1a-4445-5bd4-b6a7-cf6766f61ca6,33ba8623-4c46-54a4-bfdb-862088f742fe,f2e33f4d-8097-5a59-8413-cf41ca6b772a,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
75806408-d231-541d-8b26-2bf099ba4730,707f9a45-b18a-5759-b1bd-cb4b9991c763,c665d61a-0452-5394-a641-ad551aa9ebec,5650e9af-d2d2-5697-b457-37eb6fa6d321,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
040bf0f6-b133-5c97-b5e4-71971b7d1d00,707f9a45-b18a-5759-b1bd-cb4b9991c763,c665d61a-0452-5394-a641-ad551aa9ebec,b525e4f2-42d0-52fc-9944-4b58afdecf01,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
c2533016-e228-5b45-a911-5fe40a8a9a04,707f9a45-b18a-5759-b1bd-cb4b9991c763,c665d61a-0452-5394-a641-ad551aa9ebec,b525e4f2-42d0-52fc-9944-4b58afdecf01,1adeb332-dda6-5293-9d18-564bf5df253c,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e7fdb558-f224-5655-873f-166af138b6fb,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f4fc7292-5e8d-5e13-9166-59cfcbeb8a09,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4ddb4528-4b5e-5b39-8996-f38826d64650,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f4fc7292-5e8d-5e13-9166-59cfcbeb8a09,4d1d753a-5877-5127-b592-8192c5ec1db3,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
fdb32561-d9e8-5bdd-9296-a6be204deeec,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f4fc7292-5e8d-5e13-9166-59cfcbeb8a09,4d1d753a-5877-5127-b592-8192c5ec1db3,b4840343-de72-5166-8e8a-3dd899488192,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
1b2c45a8-2a3b-5d1d-8de9-33e631947063,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a00a3331-73b3-5a11-91b4-3322e34cbd2a,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
9e646c0a-3b50-5a8e-adc8-6fd4fae0a994,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a00a3331-73b3-5a11-91b4-3322e34cbd2a,b4836908-c461-5767-84f7-e7265cc86124,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4f2afe73-1848-5fb9-bc2e-a86e742e81a7,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a00a3331-73b3-5a11-91b4-3322e34cbd2a,b4836908-c461-5767-84f7-e7265cc86124,49368521-fe03-5a46-9ee8-c9e247ddfdc2,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0dd26d66-5588-507a-92c2-2bb72cd71920,44c58e92-2d0f-5de4-949a-53cca4b7c650,150b6e47-5e81-519d-89b1-611ab156c6d4,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e07d3ac0-2992-5243-aae2-93c2f6d0acac,44c58e92-2d0f-5de4-949a-53cca4b7c650,150b6e47-5e81-519d-89b1-611ab156c6d4,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
a6aab44e-9c1b-5d3d-9a44-322d30a179cd,44c58e92-2d0f-5de4-949a-53cca4b7c650,150b6e47-5e81-519d-89b1-611ab156c6d4,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,2f9686c7-9f0b-5afa-8dcb-b1096b0f811b,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0164ab00-b282-57ae-a5f5-dd6737772cf6,fadf79e7-84bd-54aa-8fce-71315980e940,e4c8b904-7fc6-554a-98c3-631ad61ac502,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
6c3b34da-cf27-5d69-b2cc-c1ed442daeb9,fadf79e7-84bd-54aa-8fce-71315980e940,e4c8b904-7fc6-554a-98c3-631ad61ac502,59e7a5ac-be92-52dd-9dd4-c10faefa334a,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b41baf5c-234f-5d27-96a2-a6e34e49cedf,fadf79e7-84bd-54aa-8fce-71315980e940,e4c8b904-7fc6-554a-98c3-631ad61ac502,59e7a5ac-be92-52dd-9dd4-c10faefa334a,4e740a23-002b-5a6a-8d33-e6a8e03b770c,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
26249063-1a95-544b-ae07-c6f2de4d6bc6,a3bed95f-b4d1-5aea-963e-723a3b5343d7,eeddec7d-c245-541d-a502-08e9915338cd,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
6a9e8cf1-218f-5d4c-be02-d198fcce913e,a3bed95f-b4d1-5aea-963e-723a3b5343d7,eeddec7d-c245-541d-a502-08e9915338cd,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f200adc5-0292-5f49-9fac-3cd30e0e3a3a,a3bed95f-b4d1-5aea-963e-723a3b5343d7,eeddec7d-c245-541d-a502-08e9915338cd,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,46ce27db-624e-5eb1-b67f-298f1e6229a6,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
bd0c7010-6f4c-53e8-8c7a-53a0b9f1d131,dfc9650b-5da6-5083-b918-0069b7f18a39,15684bb6-853b-5dc5-a77c-f3de1ef5f249,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ce320e58-2e66-55de-b886-979eb9f7f060,dfc9650b-5da6-5083-b918-0069b7f18a39,15684bb6-853b-5dc5-a77c-f3de1ef5f249,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
1d34f568-6805-5f1c-92b2-e6158c9dec0d,dfc9650b-5da6-5083-b918-0069b7f18a39,15684bb6-853b-5dc5-a77c-f3de1ef5f249,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,b3c9273e-4160-519f-a798-7b15dfad1451,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b065321f-0e3e-5506-ae9f-72798b092345,e40302ce-cd87-5926-898b-7077c873c69c,b7201aa1-02d5-5637-a095-83c700cc237c,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
17412be8-c1dd-5444-a411-211c53f96019,e40302ce-cd87-5926-898b-7077c873c69c,b7201aa1-02d5-5637-a095-83c700cc237c,39b51865-6a70-56c5-9b1b-00453ba200ff,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f54f038f-9cd4-539e-9e4a-1a75d013ae9c,e40302ce-cd87-5926-898b-7077c873c69c,b7201aa1-02d5-5637-a095-83c700cc237c,39b51865-6a70-56c5-9b1b-00453ba200ff,da26fe7b-2df7-5af0-b484-6bfdc98a9cd9,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ed4138fa-4d04-576e-9bb1-05609762567b,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,d7d98866-879c-5227-81b4-5f85c543b907,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8788d086-49a2-5bcd-bf01-6d461bc748dd,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,d7d98866-879c-5227-81b4-5f85c543b907,c57af612-082c-55cb-b087-3e53a7a022e9,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8d678e3c-abcd-5132-93aa-f86e04411ddd,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,d7d98866-879c-5227-81b4-5f85c543b907,c57af612-082c-55cb-b087-3e53a7a022e9,e8669506-d716-5b31-bc64-e7c8f082f60c,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
3e4d5c6c-60dc-5b1e-bbec-03e90d67e627,80267d1d-6166-5d66-a39a-2fe7d3ec9558,0fd7d3ff-180a-5b53-8c3c-3c93a29916d3,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b1b61966-a991-5f39-9844-d9d1b0ca535c,80267d1d-6166-5d66-a39a-2fe7d3ec9558,0fd7d3ff-180a-5b53-8c3c-3c93a29916d3,64e321c8-3b0c-53b4-a830-d43783ccb350,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
74af171a-0e2d-5bb4-9c16-a4377ac10a5d,80267d1d-6166-5d66-a39a-2fe7d3ec9558,0fd7d3ff-180a-5b53-8c3c-3c93a29916d3,64e321c8-3b0c-53b4-a830-d43783ccb350,a7c196e8-5a6e-5fe4-978b-115902ad4a17,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
fa8ac59d-7739-57b4-8438-5a949f05eef5,7e941da0-444e-555b-8c14-37022c2450f6,497f9134-e793-5b90-91c7-a5d8c17e3b7b,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
200052ea-58ed-5a45-b18f-f9add9f7f166,7e941da0-444e-555b-8c14-37022c2450f6,497f9134-e793-5b90-91c7-a5d8c17e3b7b,21308fc2-d3a5-53f2-8f1f-3e61596e2257,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
84ab5c4b-9608-5048-8396-1f8484968234,7e941da0-444e-555b-8c14-37022c2450f6,497f9134-e793-5b90-91c7-a5d8c17e3b7b,21308fc2-d3a5-53f2-8f1f-3e61596e2257,af6576df-2ef5-576f-bdaa-3da91a92d642,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
1a644b5c-8787-50ac-9603-f02ce8951c00,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,e2b797e0-3061-53a1-96e2-5b1b005e33bb,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
9f396390-c830-5092-aed6-b97d11ccd432,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,e2b797e0-3061-53a1-96e2-5b1b005e33bb,616b8fa6-e2a4-575c-9398-eba6da664681,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
119e08f6-6561-516b-b98d-172a7d72fbfb,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,e2b797e0-3061-53a1-96e2-5b1b005e33bb,616b8fa6-e2a4-575c-9398-eba6da664681,4d367745-78f3-56a2-b85d-a5d29182f09a,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
01b8b310-93ed-568e-9784-dcc668228c0d,c824a05f-57b4-564d-8182-a0acb1779be0,582b3b33-d1b7-5ccb-a70f-3135265be5b7,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
edfea2f9-9870-5feb-bb71-ba5a5fdd6967,c824a05f-57b4-564d-8182-a0acb1779be0,582b3b33-d1b7-5ccb-a70f-3135265be5b7,66804ef2-b002-5ab4-88a6-51ebc39fbada,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b4559dca-3678-5ae9-8d14-9e44da408b52,c824a05f-57b4-564d-8182-a0acb1779be0,582b3b33-d1b7-5ccb-a70f-3135265be5b7,66804ef2-b002-5ab4-88a6-51ebc39fbada,bbe6a9b0-319e-5c13-8965-c1a7a86b6dfc,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5d6d2bd9-490b-5c16-b982-728ee4230a47,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,1f9fddc2-364e-5728-a76c-5171340b8f3d,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
41edebe5-820a-5428-b61d-ce9179403308,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,1f9fddc2-364e-5728-a76c-5171340b8f3d,97722d3f-46a1-592d-8384-79df20cf7711,\N,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
46fec328-bea9-5cac-b69b-783e36b9fda6,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,1f9fddc2-364e-5728-a76c-5171340b8f3d,97722d3f-46a1-592d-8384-79df20cf7711,cb579f87-ef85-535f-8e84-1fe0557e98dd,30,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
