id,restaurant_id,price_list_id,product_id,product_variant_id,amount,effective_from_utc,effective_to_utc,created_at_utc,created_by
54ebf644-41ca-5ae9-a1ba-7b0e58482b2d,7a5fbc73-7498-500c-b457-d15f22bb9989,41d01359-cadb-527a-8230-bd5778eb1fce,90121540-217a-5d85-adf4-2caf1c3a8f69,ce187c54-2501-5675-ab42-d9a18826fa26,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f03ddccb-031d-580b-a4a7-1d4ef09bfc10,8ca9e1ae-e628-59af-8ab4-395d06328807,98892676-aa26-5a19-8bae-ee68715400bb,a4095253-99e5-50ae-94cc-bf83af90f8df,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
243abb64-4846-501f-b38b-c85134b60b6f,8ca9e1ae-e628-59af-8ab4-395d06328807,98892676-aa26-5a19-8bae-ee68715400bb,b188f432-8ff0-5061-a658-9da9d0ff1ee9,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
7fdf3e62-fcdb-51bc-8efb-95efae774faa,8ca9e1ae-e628-59af-8ab4-395d06328807,98892676-aa26-5a19-8bae-ee68715400bb,b188f432-8ff0-5061-a658-9da9d0ff1ee9,ad747ff1-163a-5552-8e87-d4ec7f0b89b6,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
446945d1-0de3-5338-947e-572f9bd31ef6,98e2754e-6697-50e6-8bab-81a98e4aeca7,11c1920b-3a95-57e5-bab7-e7548d580f95,40fef47f-73d0-519f-9aea-e24aab4fe228,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
cc298bfe-bf50-5761-8ff6-a334f51759d3,98e2754e-6697-50e6-8bab-81a98e4aeca7,11c1920b-3a95-57e5-bab7-e7548d580f95,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
bff976d2-8c9a-5c7e-9100-6090649d5bd7,98e2754e-6697-50e6-8bab-81a98e4aeca7,11c1920b-3a95-57e5-bab7-e7548d580f95,2ba6d0f1-48ae-51c7-96fd-46bb2d298ac1,1bdf2843-f468-5136-a745-1d88bb4572ad,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e074152c-b0a9-52f4-a7df-ba13dab62f24,bbf4f4ee-81c9-55b0-80af-33be79e561ee,4718e21b-cf8c-531a-b672-b544a336e90c,47056644-f38e-5e78-bb8d-350cfb62cc39,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3fa88f62-6595-5dcf-aa07-c4d192c4c103,bbf4f4ee-81c9-55b0-80af-33be79e561ee,4718e21b-cf8c-531a-b672-b544a336e90c,806f66f0-163e-5f07-ba14-1e88ccd77b82,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f1f6e6d9-e8b4-5b04-afb0-41b400223db7,bbf4f4ee-81c9-55b0-80af-33be79e561ee,4718e21b-cf8c-531a-b672-b544a336e90c,806f66f0-163e-5f07-ba14-1e88ccd77b82,153ec9d7-96af-5b8b-b60b-08441454e79e,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
92adc56e-3ab8-55c1-8cdb-8ee9f48688fe,c1460c74-b0e2-5d90-9797-9f6b2e861e30,10355686-2d09-5ee2-b0e0-adbb822b5a70,dfd0c90e-2089-5dee-b2f2-2b6c89bd5cc5,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e3d095df-0295-58ba-8e8f-797dd61002d3,c1460c74-b0e2-5d90-9797-9f6b2e861e30,10355686-2d09-5ee2-b0e0-adbb822b5a70,434b4203-88fc-59c9-a1c5-56193208c65b,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
467bc2ec-cb0d-5b4d-9144-cbd28eea5122,c1460c74-b0e2-5d90-9797-9f6b2e861e30,10355686-2d09-5ee2-b0e0-adbb822b5a70,434b4203-88fc-59c9-a1c5-56193208c65b,e2ad2ed5-7faa-56e5-943a-3bbec77f2249,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
33125c0d-d3d2-5c6d-a901-cab11e7b7307,67af2cf8-ba63-5420-aaa1-3d4828850036,3a65cf87-aa75-5489-bb37-3a71ac0d40b7,b4c628c0-17a5-5dc2-bcf4-f843831b6c5f,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3875d1d6-5ff3-5648-a3cd-e92bed37aea7,67af2cf8-ba63-5420-aaa1-3d4828850036,3a65cf87-aa75-5489-bb37-3a71ac0d40b7,ef1c55b2-e5c6-5318-b276-663f2cc35571,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
1acb92d0-b27d-5564-8389-046c39237623,67af2cf8-ba63-5420-aaa1-3d4828850036,3a65cf87-aa75-5489-bb37-3a71ac0d40b7,ef1c55b2-e5c6-5318-b276-663f2cc35571,63064ec5-7922-5800-a68b-c6f929022812,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
7507d893-2d77-52fc-a5be-26ee17fbddd1,517ff701-319d-502a-b5b9-e1c36a3cde3c,68124a6e-855b-5c9a-b5dd-6871e5e95622,27cc60c2-e537-5889-96a9-17e05f8bec65,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
90a3c9ff-8440-5f3a-b0e8-fae0552d0f18,517ff701-319d-502a-b5b9-e1c36a3cde3c,68124a6e-855b-5c9a-b5dd-6871e5e95622,8c65df1f-87c4-51aa-acc5-53facd835726,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
5579bffb-6ffe-50bc-9854-5edc0265b883,517ff701-319d-502a-b5b9-e1c36a3cde3c,68124a6e-855b-5c9a-b5dd-6871e5e95622,8c65df1f-87c4-51aa-acc5-53facd835726,0d8d9e0d-3392-57d2-a52e-ac0b07a18484,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
867a36e4-085a-5cd3-891b-e458ffb71614,b3efb6f0-9635-58cf-b533-6394b23e857d,4529462c-78b6-5d98-b0ba-8a2e05e6497f,76498357-6804-57a3-8c17-8c522756301c,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
07859a2c-c805-56da-a2ad-4b4ea7903f3f,b3efb6f0-9635-58cf-b533-6394b23e857d,4529462c-78b6-5d98-b0ba-8a2e05e6497f,33ba8623-4c46-54a4-bfdb-862088f742fe,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
d479ee98-93b0-57cf-8754-c93cfb8bfeb5,b3efb6f0-9635-58cf-b533-6394b23e857d,4529462c-78b6-5d98-b0ba-8a2e05e6497f,33ba8623-4c46-54a4-bfdb-862088f742fe,f2e33f4d-8097-5a59-8413-cf41ca6b772a,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
acf36626-a858-54c9-82df-d961c9266b4f,707f9a45-b18a-5759-b1bd-cb4b9991c763,f2340a60-176f-5e4b-8c08-7082cc8eba2d,5650e9af-d2d2-5697-b457-37eb6fa6d321,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
25ca85bd-6c7b-5ba6-9941-63877e73355b,707f9a45-b18a-5759-b1bd-cb4b9991c763,f2340a60-176f-5e4b-8c08-7082cc8eba2d,b525e4f2-42d0-52fc-9944-4b58afdecf01,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
c8647e7c-eec8-52f6-89a0-c637daae1d23,707f9a45-b18a-5759-b1bd-cb4b9991c763,f2340a60-176f-5e4b-8c08-7082cc8eba2d,b525e4f2-42d0-52fc-9944-4b58afdecf01,1adeb332-dda6-5293-9d18-564bf5df253c,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
54ae57d2-4a83-53b2-9347-c0c32b6f6d2b,4b4841d6-837e-5b3a-8625-eb21c5856ff2,09af8a72-3412-544a-9e60-e708cc24d44d,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3ff46d32-fc4c-5bd1-a519-459f87cd28b1,4b4841d6-837e-5b3a-8625-eb21c5856ff2,09af8a72-3412-544a-9e60-e708cc24d44d,4d1d753a-5877-5127-b592-8192c5ec1db3,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
9defeae2-56fd-5158-92eb-15ef5cc929ca,4b4841d6-837e-5b3a-8625-eb21c5856ff2,09af8a72-3412-544a-9e60-e708cc24d44d,4d1d753a-5877-5127-b592-8192c5ec1db3,b4840343-de72-5166-8e8a-3dd899488192,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
30fd2ae8-e8b9-5301-b631-76ce03df8b2a,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a8d8868a-e0ed-5731-ab93-5acfc877f316,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
5c023384-3f6c-5e7b-b307-5832d9cb240c,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a8d8868a-e0ed-5731-ab93-5acfc877f316,b4836908-c461-5767-84f7-e7265cc86124,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
979c4281-3a72-5779-91c0-f15a3ae20734,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,a8d8868a-e0ed-5731-ab93-5acfc877f316,b4836908-c461-5767-84f7-e7265cc86124,49368521-fe03-5a46-9ee8-c9e247ddfdc2,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
5232705a-8852-5462-a3bf-8fe1b4094201,44c58e92-2d0f-5de4-949a-53cca4b7c650,e4ed2d55-fd0c-5719-8a9f-b653bb165e46,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e916f33c-78fe-5c3f-9c45-8ee61e45acd1,44c58e92-2d0f-5de4-949a-53cca4b7c650,e4ed2d55-fd0c-5719-8a9f-b653bb165e46,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
276f0f45-37a0-59e7-bf10-229ea4051625,44c58e92-2d0f-5de4-949a-53cca4b7c650,e4ed2d55-fd0c-5719-8a9f-b653bb165e46,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,2f9686c7-9f0b-5afa-8dcb-b1096b0f811b,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f6d974e7-a03c-5319-af6d-3dc333bab013,fadf79e7-84bd-54aa-8fce-71315980e940,83e423f2-fee4-5ce1-b092-d7c5939cbbea,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
b3927a2d-41a2-5af1-9944-13fd55952da9,fadf79e7-84bd-54aa-8fce-71315980e940,83e423f2-fee4-5ce1-b092-d7c5939cbbea,59e7a5ac-be92-52dd-9dd4-c10faefa334a,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
26fa4abe-e8ce-52de-af87-5bb5b50f0967,fadf79e7-84bd-54aa-8fce-71315980e940,83e423f2-fee4-5ce1-b092-d7c5939cbbea,59e7a5ac-be92-52dd-9dd4-c10faefa334a,4e740a23-002b-5a6a-8d33-e6a8e03b770c,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
334f0c49-ca35-55b1-9704-26fea2ce488c,a3bed95f-b4d1-5aea-963e-723a3b5343d7,c5825e74-6ba6-5910-8513-68a7320e3e06,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
9c40f12c-593c-5533-93de-5a266e27b290,a3bed95f-b4d1-5aea-963e-723a3b5343d7,c5825e74-6ba6-5910-8513-68a7320e3e06,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
429d5c6f-717c-5b45-8577-6c9f3c296918,a3bed95f-b4d1-5aea-963e-723a3b5343d7,c5825e74-6ba6-5910-8513-68a7320e3e06,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,46ce27db-624e-5eb1-b67f-298f1e6229a6,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
fa6a4df1-da6c-525e-93a4-24d98e516748,dfc9650b-5da6-5083-b918-0069b7f18a39,ca19bfd0-4f7f-5fd8-ba27-28e8cb906e61,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
3ef9442d-a357-58ee-b475-5be6423da562,dfc9650b-5da6-5083-b918-0069b7f18a39,ca19bfd0-4f7f-5fd8-ba27-28e8cb906e61,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
b82551ed-9c70-5575-aa08-46eeb2fb92c3,dfc9650b-5da6-5083-b918-0069b7f18a39,ca19bfd0-4f7f-5fd8-ba27-28e8cb906e61,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,b3c9273e-4160-519f-a798-7b15dfad1451,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
6f9bcd08-4378-5ea5-9307-554cd4e0dd64,e40302ce-cd87-5926-898b-7077c873c69c,e2060456-abcc-5069-8229-2cbe2a4b1f11,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
1972c2e9-f38f-5b88-be08-16ca39d85996,e40302ce-cd87-5926-898b-7077c873c69c,e2060456-abcc-5069-8229-2cbe2a4b1f11,39b51865-6a70-56c5-9b1b-00453ba200ff,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
f58a0d39-1693-576c-9547-68fc0ff269be,e40302ce-cd87-5926-898b-7077c873c69c,e2060456-abcc-5069-8229-2cbe2a4b1f11,39b51865-6a70-56c5-9b1b-00453ba200ff,da26fe7b-2df7-5af0-b484-6bfdc98a9cd9,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
531c7875-50e9-5965-9a3b-2af02ec71da2,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,3545cc58-06bb-57d3-926a-c7a50c96eaf6,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
a43e71b4-ca0e-51c1-9c88-55511247f043,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,3545cc58-06bb-57d3-926a-c7a50c96eaf6,c57af612-082c-55cb-b087-3e53a7a022e9,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e7d51343-d864-5343-93c9-a13277ec409c,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,3545cc58-06bb-57d3-926a-c7a50c96eaf6,c57af612-082c-55cb-b087-3e53a7a022e9,e8669506-d716-5b31-bc64-e7c8f082f60c,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
c321b087-ef2a-5bc4-bf29-962dd15133a5,80267d1d-6166-5d66-a39a-2fe7d3ec9558,61ed21ac-3ad0-56e3-9ce8-2c695fb2b21c,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
decbdced-5155-54ca-ae5a-e47e90cd6cbd,80267d1d-6166-5d66-a39a-2fe7d3ec9558,61ed21ac-3ad0-56e3-9ce8-2c695fb2b21c,64e321c8-3b0c-53b4-a830-d43783ccb350,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
e5720223-4bf8-5004-9e0a-f6b807453792,80267d1d-6166-5d66-a39a-2fe7d3ec9558,61ed21ac-3ad0-56e3-9ce8-2c695fb2b21c,64e321c8-3b0c-53b4-a830-d43783ccb350,a7c196e8-5a6e-5fe4-978b-115902ad4a17,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
c55c184b-c5fd-55da-af91-3a5087e53992,7e941da0-444e-555b-8c14-37022c2450f6,582f6b36-cee6-5483-9baa-5a1ce42928cd,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
fd4eb09c-2f3a-5f35-a96c-6098036fd8ad,7e941da0-444e-555b-8c14-37022c2450f6,582f6b36-cee6-5483-9baa-5a1ce42928cd,21308fc2-d3a5-53f2-8f1f-3e61596e2257,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
d07eb1bb-deb5-5c3a-a18d-56384c94f6b0,7e941da0-444e-555b-8c14-37022c2450f6,582f6b36-cee6-5483-9baa-5a1ce42928cd,21308fc2-d3a5-53f2-8f1f-3e61596e2257,af6576df-2ef5-576f-bdaa-3da91a92d642,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
08120bd7-3383-5276-82c8-3809178dca49,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,c9260cfd-900a-525e-a812-442e0238e32e,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
2af1cda1-e161-58e5-95b7-93a2dae602d3,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,c9260cfd-900a-525e-a812-442e0238e32e,616b8fa6-e2a4-575c-9398-eba6da664681,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
91b77300-4d2f-5802-baeb-2feca1adb6b0,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,c9260cfd-900a-525e-a812-442e0238e32e,616b8fa6-e2a4-575c-9398-eba6da664681,4d367745-78f3-56a2-b85d-a5d29182f09a,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
26d98eff-05c6-5ebe-87f2-2ebd42bfc50d,c824a05f-57b4-564d-8182-a0acb1779be0,d549a15d-f381-5d05-b8de-ba1e58704d0c,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
20c048f8-fd92-56a0-839d-b0abeccb006c,c824a05f-57b4-564d-8182-a0acb1779be0,d549a15d-f381-5d05-b8de-ba1e58704d0c,66804ef2-b002-5ab4-88a6-51ebc39fbada,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
85b68891-d806-5910-af91-993b28265989,c824a05f-57b4-564d-8182-a0acb1779be0,d549a15d-f381-5d05-b8de-ba1e58704d0c,66804ef2-b002-5ab4-88a6-51ebc39fbada,bbe6a9b0-319e-5c13-8965-c1a7a86b6dfc,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
a9c41689-9f17-53a3-b358-65e362c7b7cd,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,9731c018-ed3e-5a9b-90da-9f49f81fea9f,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,14.9000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
88f96835-7334-5770-a13f-9364407175aa,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,9731c018-ed3e-5a9b-90da-9f49f81fea9f,97722d3f-46a1-592d-8384-79df20cf7711,\N,4.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
bdcc87ed-6195-582d-9a66-95898a4bf2ce,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,9731c018-ed3e-5a9b-90da-9f49f81fea9f,97722d3f-46a1-592d-8384-79df20cf7711,cb579f87-ef85-535f-8e84-1fe0557e98dd,5.5000,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data
