id,restaurant_id,branch_id,product_id,product_variant_id,availability_status,reason,available_from_utc,available_to_utc,created_at_utc,created_by,updated_at_utc,updated_by,concurrency_version
0546d0b8-f60d-57c4-99c6-a7f939999370,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f8172349-4251-59ce-97e9-b7557d3de161,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
82583ee2-2431-5ca6-bedd-5288e7969477,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f8172349-4251-59ce-97e9-b7557d3de161,4d1d753a-5877-5127-b592-8192c5ec1db3,b4840343-de72-5166-8e8a-3dd899488192,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
dc45ebc0-6e9b-5c26-b62d-f6b7e7a022f3,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,4e9b46f3-a80d-5bbe-8e48-6e272ac4ec7d,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
7200cb10-9310-56a2-b580-a302e79d949f,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,4e9b46f3-a80d-5bbe-8e48-6e272ac4ec7d,b4836908-c461-5767-84f7-e7265cc86124,49368521-fe03-5a46-9ee8-c9e247ddfdc2,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
6d860bcb-8587-5f86-9d05-133fcac54c72,44c58e92-2d0f-5de4-949a-53cca4b7c650,a8ce6ace-de10-5b9e-8562-ff399d9b3720,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
94390b9c-12eb-5cbd-af73-94fd7e2c3560,44c58e92-2d0f-5de4-949a-53cca4b7c650,a8ce6ace-de10-5b9e-8562-ff399d9b3720,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,2f9686c7-9f0b-5afa-8dcb-b1096b0f811b,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
06703046-8d21-5311-b37b-95cce7103fb8,fadf79e7-84bd-54aa-8fce-71315980e940,3ad62353-9d14-5c8b-8b49-dd707e7062f6,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0f3984e3-610e-51e4-a64b-4a8d666999e8,fadf79e7-84bd-54aa-8fce-71315980e940,3ad62353-9d14-5c8b-8b49-dd707e7062f6,59e7a5ac-be92-52dd-9dd4-c10faefa334a,4e740a23-002b-5a6a-8d33-e6a8e03b770c,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
805cee26-10d5-5fa9-b8d4-48b0fbcd6f54,a3bed95f-b4d1-5aea-963e-723a3b5343d7,bc09cbc5-215f-541b-8c6e-3a2424f57dc1,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4394022f-9119-531c-84eb-cd8eb0d1a88e,a3bed95f-b4d1-5aea-963e-723a3b5343d7,bc09cbc5-215f-541b-8c6e-3a2424f57dc1,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,46ce27db-624e-5eb1-b67f-298f1e6229a6,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
9c825130-491d-5674-b8ac-72ea3c193fff,dfc9650b-5da6-5083-b918-0069b7f18a39,bfab66d1-5579-5df8-8823-877a42101df8,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5f941b6b-9ffd-51ac-840f-2deae0372d39,dfc9650b-5da6-5083-b918-0069b7f18a39,bfab66d1-5579-5df8-8823-877a42101df8,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,b3c9273e-4160-519f-a798-7b15dfad1451,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
1a5d0dd5-4b73-5fc4-94a3-c304cec0b37d,e40302ce-cd87-5926-898b-7077c873c69c,54df2c82-6a6d-5d6d-8805-8cbfa0d3b5a9,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ba07a29d-e533-521e-b183-31445f41f28e,e40302ce-cd87-5926-898b-7077c873c69c,54df2c82-6a6d-5d6d-8805-8cbfa0d3b5a9,39b51865-6a70-56c5-9b1b-00453ba200ff,da26fe7b-2df7-5af0-b484-6bfdc98a9cd9,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
95e3d581-3b81-5bfa-a1b9-be4769274615,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,5ab65997-731d-59e8-89c1-ca8e45e1c4da,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4d42cd8e-bc87-5a73-9ed0-d580ba423ab7,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,5ab65997-731d-59e8-89c1-ca8e45e1c4da,c57af612-082c-55cb-b087-3e53a7a022e9,e8669506-d716-5b31-bc64-e7c8f082f60c,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2414f5e3-e6b2-5c56-8814-b997df9d4f34,80267d1d-6166-5d66-a39a-2fe7d3ec9558,59352201-4c08-5821-a06b-4627e245eb0d,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5f4e1f2c-aa6f-5f3f-ac21-dd887f1b7ed8,80267d1d-6166-5d66-a39a-2fe7d3ec9558,59352201-4c08-5821-a06b-4627e245eb0d,64e321c8-3b0c-53b4-a830-d43783ccb350,a7c196e8-5a6e-5fe4-978b-115902ad4a17,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8915f8e3-6eb2-5610-894f-673c5108af68,7e941da0-444e-555b-8c14-37022c2450f6,bde6ac3c-0fdb-56ed-97fc-675192dd4673,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ef22cf29-86a1-580b-bcbf-8f1e7c1149b7,7e941da0-444e-555b-8c14-37022c2450f6,bde6ac3c-0fdb-56ed-97fc-675192dd4673,21308fc2-d3a5-53f2-8f1f-3e61596e2257,af6576df-2ef5-576f-bdaa-3da91a92d642,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
30adaf85-b0b3-5606-9ba0-6591cf9e7ddb,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,628f45fd-8c77-5687-a364-ec838e2235f0,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
987158cf-10aa-5868-9410-da4873edd0c2,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,628f45fd-8c77-5687-a364-ec838e2235f0,616b8fa6-e2a4-575c-9398-eba6da664681,4d367745-78f3-56a2-b85d-a5d29182f09a,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
4033d9b3-e89a-5439-a67b-7ce2dc69b855,c824a05f-57b4-564d-8182-a0acb1779be0,c201d0c9-9b7c-5ee8-ab68-8c13372204d1,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
ae03872b-3183-5d5f-99c6-1f4823d9324e,c824a05f-57b4-564d-8182-a0acb1779be0,c201d0c9-9b7c-5ee8-ab68-8c13372204d1,66804ef2-b002-5ab4-88a6-51ebc39fbada,bbe6a9b0-319e-5c13-8965-c1a7a86b6dfc,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8daeb6a8-7871-5818-8fc8-0882470c8db6,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,7eece59b-5668-5599-a4e2-6709233fcb68,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f4188c1f-5ce9-5e25-a057-16627c1c8a61,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,7eece59b-5668-5599-a4e2-6709233fcb68,97722d3f-46a1-592d-8384-79df20cf7711,cb579f87-ef85-535f-8e84-1fe0557e98dd,available,\N,2026-01-01T00:00:00Z,\N,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
