id,restaurant_id,branch_id,product_id,product_variant_id,preparation_station_id,priority,status,created_at_utc,created_by,updated_at_utc,updated_by,concurrency_version
6f6863f0-02c6-54db-9586-50264d430286,b3efb6f0-9635-58cf-b533-6394b23e857d,51fcc856-dc42-516c-884f-d11046c42b0f,33ba8623-4c46-54a4-bfdb-862088f742fe,f2e33f4d-8097-5a59-8413-cf41ca6b772a,32db2d05-1463-5957-aff2-9b84059fb646,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f634794d-df5f-51c0-b7b7-5867bfb33d79,707f9a45-b18a-5759-b1bd-cb4b9991c763,1c0c241c-706a-5a03-af89-51f36be3b31d,5650e9af-d2d2-5697-b457-37eb6fa6d321,\N,74a3625a-fa47-5562-8726-c007082ab3de,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
b53daa5b-7a36-5f9c-b341-18ddf709d22b,707f9a45-b18a-5759-b1bd-cb4b9991c763,1c0c241c-706a-5a03-af89-51f36be3b31d,b525e4f2-42d0-52fc-9944-4b58afdecf01,1adeb332-dda6-5293-9d18-564bf5df253c,35390ebf-ad95-57a4-86ca-b63cf1440b4d,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
aebae9b1-97b3-5598-934d-07cfe9f0c6d5,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f8172349-4251-59ce-97e9-b7557d3de161,70ce7359-e368-574f-a4f7-104aac3f00f8,\N,e8f3cb0d-e8ae-59b3-8a20-076406d0a531,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
3f8c9e04-5a44-5c66-8770-7ebbb4787e0c,4b4841d6-837e-5b3a-8625-eb21c5856ff2,f8172349-4251-59ce-97e9-b7557d3de161,4d1d753a-5877-5127-b592-8192c5ec1db3,b4840343-de72-5166-8e8a-3dd899488192,00186591-9020-5570-870f-8463c73f2f6c,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
52b88bd2-a2d8-5429-8b62-38ee86d27310,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,4e9b46f3-a80d-5bbe-8e48-6e272ac4ec7d,cee6fdb2-c59d-5164-b502-b042a7b0e11c,\N,83104c3c-a98e-5729-afad-e0f49547e036,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
0e36e24f-9b13-5559-a36e-3bdfe527d3d4,c4afafa8-25c3-527c-95bc-c2ce6efb5a36,4e9b46f3-a80d-5bbe-8e48-6e272ac4ec7d,b4836908-c461-5767-84f7-e7265cc86124,49368521-fe03-5a46-9ee8-c9e247ddfdc2,329f91de-db30-5f75-8470-aa00ef9c76d3,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
d1d4a29e-f208-5be7-be4c-babcaa0d6d69,44c58e92-2d0f-5de4-949a-53cca4b7c650,a8ce6ace-de10-5b9e-8562-ff399d9b3720,e3bd849d-cf2e-5061-857b-4ea0e911f18f,\N,ec88688e-5670-5bbf-858f-2fa5ed62281b,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
73c91d73-4353-5591-9f33-a8cce9570e14,44c58e92-2d0f-5de4-949a-53cca4b7c650,a8ce6ace-de10-5b9e-8562-ff399d9b3720,46dfaca3-a663-5789-8a02-6dd8c1f3f8f7,2f9686c7-9f0b-5afa-8dcb-b1096b0f811b,f2cc8bfe-9ba4-5b6c-b1a0-e271484032ae,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
50f4c437-d47d-5aba-8846-d361b74238e0,fadf79e7-84bd-54aa-8fce-71315980e940,3ad62353-9d14-5c8b-8b49-dd707e7062f6,87514a74-125a-59c6-b2bc-a72c5a10ec02,\N,00dee82e-3758-533b-9690-87940c6db8c4,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
a776f21e-ef52-5a8d-b8b4-9bfad19f140b,fadf79e7-84bd-54aa-8fce-71315980e940,3ad62353-9d14-5c8b-8b49-dd707e7062f6,59e7a5ac-be92-52dd-9dd4-c10faefa334a,4e740a23-002b-5a6a-8d33-e6a8e03b770c,f67eac6a-041c-592e-8cf6-876b53f9f6a6,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2c2ac24e-e8ed-5fc3-bce8-65af3440493b,a3bed95f-b4d1-5aea-963e-723a3b5343d7,bc09cbc5-215f-541b-8c6e-3a2424f57dc1,5cb0673d-3e6a-51e2-acbd-fd11e2c5b95c,\N,fd9944c9-fe34-5526-84c1-89ca288b6a77,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8d52cf4d-8f0f-558c-a0ae-428eef9aba26,a3bed95f-b4d1-5aea-963e-723a3b5343d7,bc09cbc5-215f-541b-8c6e-3a2424f57dc1,600d11ab-c4cd-50d0-9e71-6c0cb3d95882,46ce27db-624e-5eb1-b67f-298f1e6229a6,fa23ff60-fca2-5509-b9b8-d74a4395ccbc,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
38bd65aa-4455-5660-8b1e-eb254e9939fa,dfc9650b-5da6-5083-b918-0069b7f18a39,bfab66d1-5579-5df8-8823-877a42101df8,af34a331-0e03-57a7-a280-69d86d2b10e9,\N,4162aa07-c575-5729-ace2-77c8d1b3e595,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
8ca54ca3-f2c2-5f78-b607-9befd397dc68,dfc9650b-5da6-5083-b918-0069b7f18a39,bfab66d1-5579-5df8-8823-877a42101df8,e80eaae3-4f14-5dfa-bf57-b3dbb3335c6d,b3c9273e-4160-519f-a798-7b15dfad1451,4904b363-3b67-5abc-8ff6-ba862594eb6c,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
d0668dca-655a-538f-8a72-95b515f1a036,e40302ce-cd87-5926-898b-7077c873c69c,54df2c82-6a6d-5d6d-8805-8cbfa0d3b5a9,4437e16a-d3bb-5f8c-b405-25d9c2d7f213,\N,7d3e3b05-1233-511c-aaf8-64d4165af310,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
681531b9-a872-5086-83e3-320077ac8bd7,e40302ce-cd87-5926-898b-7077c873c69c,54df2c82-6a6d-5d6d-8805-8cbfa0d3b5a9,39b51865-6a70-56c5-9b1b-00453ba200ff,da26fe7b-2df7-5af0-b484-6bfdc98a9cd9,f4113be0-d6a8-591b-b912-0d8cdb1d400b,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
be5372b8-5fee-5b4b-a664-962b27bfcf01,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,5ab65997-731d-59e8-89c1-ca8e45e1c4da,ed8983e2-f018-523f-b2a2-d0b33511f8f8,\N,16a4b4e4-b4d9-5d06-ba54-b5b5a7adc7e5,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
2708572c-eb13-51a5-9b73-408c73757723,c1f4e8f0-e00b-5a1e-82a4-2aa113ce0e2e,5ab65997-731d-59e8-89c1-ca8e45e1c4da,c57af612-082c-55cb-b087-3e53a7a022e9,e8669506-d716-5b31-bc64-e7c8f082f60c,689a4b37-d30d-5bd1-bf05-3f575d2ae3d3,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
22518f81-c7dc-55bc-8d08-430c2c2f8e9c,80267d1d-6166-5d66-a39a-2fe7d3ec9558,59352201-4c08-5821-a06b-4627e245eb0d,3623c0f6-ce36-5bb1-8d49-a4727e95924e,\N,07e3f17e-5b58-5cb4-b999-b68aee0d47e8,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
f5a4ef36-5860-5f5f-af27-0a676b24c065,80267d1d-6166-5d66-a39a-2fe7d3ec9558,59352201-4c08-5821-a06b-4627e245eb0d,64e321c8-3b0c-53b4-a830-d43783ccb350,a7c196e8-5a6e-5fe4-978b-115902ad4a17,8e0f31f2-a919-5fda-b7d4-6056803a70aa,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
674dc696-4b75-54bb-bffa-581e9e1e3683,7e941da0-444e-555b-8c14-37022c2450f6,bde6ac3c-0fdb-56ed-97fc-675192dd4673,f04fb7b1-6215-5fde-8b77-57dc1dea8065,\N,ea79377c-67e1-5e57-bda5-a018a148af4c,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
1ea151c4-6348-53ef-bc21-13a94ae156dc,7e941da0-444e-555b-8c14-37022c2450f6,bde6ac3c-0fdb-56ed-97fc-675192dd4673,21308fc2-d3a5-53f2-8f1f-3e61596e2257,af6576df-2ef5-576f-bdaa-3da91a92d642,df44ff3e-50fa-57ea-9f1b-62d6ceabbf3a,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
5d325c7b-cffa-5848-a01b-ed7681fe4d5e,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,628f45fd-8c77-5687-a364-ec838e2235f0,86d7e974-a1ca-57aa-a956-17d968f431d4,\N,ffb8e86c-35f0-53c8-9073-3b68b132434c,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
e87667d8-0b32-5dc7-a987-43ba66a4d403,9e1b7503-21ff-59f4-83b8-5c7bb3c79c9c,628f45fd-8c77-5687-a364-ec838e2235f0,616b8fa6-e2a4-575c-9398-eba6da664681,4d367745-78f3-56a2-b85d-a5d29182f09a,fbd35b8e-e4da-5320-be2e-d5e267da10ef,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
21ef96e3-d028-58e6-98cc-83141935f4f8,c824a05f-57b4-564d-8182-a0acb1779be0,c201d0c9-9b7c-5ee8-ab68-8c13372204d1,2969f7ff-0625-55b6-b15d-2c8cfd40a0ac,\N,aac9e090-02f2-5cba-939e-675a5d60a271,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
99eb89fc-59b6-53c5-b068-24061cd56118,c824a05f-57b4-564d-8182-a0acb1779be0,c201d0c9-9b7c-5ee8-ab68-8c13372204d1,66804ef2-b002-5ab4-88a6-51ebc39fbada,bbe6a9b0-319e-5c13-8965-c1a7a86b6dfc,5497154b-b07f-50e6-9341-181afba468e0,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
a5f59128-84fa-5a1c-b593-568e379bb3a5,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,7eece59b-5668-5599-a4e2-6709233fcb68,2675fd4c-3064-530c-8e7c-4a72a458deec,\N,f95f7dfe-b3b4-52c0-9a4a-9cd16462b6dc,10,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
fe487a41-9d6d-5324-8a49-dc55aa14afa5,7b2007ac-f4b3-5a96-998c-4b5bdb6201f7,7eece59b-5668-5599-a4e2-6709233fcb68,97722d3f-46a1-592d-8384-79df20cf7711,cb579f87-ef85-535f-8e84-1fe0557e98dd,07612b2c-21c5-51e6-9ce9-9d9d65eed0a1,20,active,2026-01-01T00:00:00Z,sample-data,2026-01-01T00:00:00Z,sample-data,1
